"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,33.85983,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,33.6314,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,33.31227,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,33.2361,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,32.40386,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,32.53378,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,32.50494,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,31.9085,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,31.68462,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,31.5428,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,31.41172,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,31.22769,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,31.32929,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,31.36279,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,31.13981,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,31.22868,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,31.2146,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,31.47825,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,30.84905,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,31.20658,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,30.63374,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,31.23075,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,30.82136,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,30.87284,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,30.62705,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,30.77099,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,31.03257,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,31.15552,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,31.16849,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,31.28122,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,31.08376,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,31.47265,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,31.22404,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,31.52552,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,31.37184,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,31.34204,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,30.7305,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,31.00065,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,30.91602,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,31.45673,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,34.77882,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,32.09232,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,31.22826,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,31.51632,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,30.05382,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,29.68298,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,30.01223,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,30.14368,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,29.9633,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,30.07123,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,30.10333,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,29.69249,,
"ESP","Spain","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,29.63017,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,19.38802,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,19.02208,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,19.48318,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,19.57722,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,19.52541,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,19.61143,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,19.65444,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,19.68359,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,19.89056,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,19.67139,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,19.94173,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,20.17527,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,19.98397,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,20.31261,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,20.28812,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,20.379,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,20.6055,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,20.42464,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,20.61397,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,20.23052,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,20.32082,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,20.26491,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,20.56841,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,20.70002,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,20.53102,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,20.68133,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,20.99725,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,21.003,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,20.94071,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,21.06322,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,21.1191,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,21.15979,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,21.2051,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,21.04181,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,21.23008,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,21.27871,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,21.52543,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,21.11573,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,21.62831,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,21.55329,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,22.05052,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,24.71308,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,22.92658,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,22.74195,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,23.05674,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,22.05877,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,21.66353,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,22.08028,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,21.85762,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,21.79158,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,21.76793,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,21.90435,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,22.03463,,
"ESP","Spain","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,21.57071,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,26.69702,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,26.36087,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,26.47549,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,26.36585,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,26.30379,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,25.95718,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,26.04106,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,26.03855,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,25.84053,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,25.63609,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,25.70086,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,25.75594,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,25.57621,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,25.78797,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,25.80148,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,25.73054,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,25.89184,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,25.80382,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,26.03373,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,25.50833,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,25.74134,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,25.4248,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,25.8862,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,25.74163,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,25.69789,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,25.63434,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,25.87473,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,26.00405,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,26.03936,,
"ESP","Spain","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,26.11417,,
